order_id,buyer_id,order_date,total_amount,payment_method,order_status
20418,113,2022-01-18 09:00:00,8815.4,COD,Pending
20419,2817,2022-01-18 10:00:00,13029.73,Net Banking,Delivered
20420,317,2022-01-18 11:00:00,14308.73,COD,Delivered
20421,3460,2022-01-18 12:00:00,10195.25,COD,Cancelled
20422,1078,2022-01-18 13:00:00,8324.29,Credit Card,Shipped
20423,1988,2022-01-18 14:00:00,251.96,UPI,Cancelled
20424,1888,2022-01-18 15:00:00,792.29,Net Banking,Shipped
20425,186,2022-01-18 16:00:00,3172.6,Net Banking,Delivered
20426,2163,2022-01-18 17:00:00,2952.92,COD,Cancelled
20427,2329,2022-01-18 18:00:00,3970.43,Credit Card,Delivered
20428,876,2022-01-18 19:00:00,4713.03,Net Banking,Delivered
20429,67,2022-01-18 20:00:00,5528.97,Net Banking,Delivered
20430,4488,2022-01-18 21:00:00,6423.96,UPI,Delivered
20431,3284,2022-01-18 22:00:00,1663.22,COD,Shipped
20432,4798,2022-01-18 23:00:00,826.96,Credit Card,Cancelled
20433,4382,2022-01-19 00:00:00,10174.38,Credit Card,Pending
20434,3550,2022-01-19 01:00:00,8152.56,Net Banking,Delivered
20435,3595,2022-01-19 02:00:00,6773.33,COD,Cancelled
20436,1014,2022-01-19 03:00:00,9589.71,Net Banking,Shipped
20437,1337,2022-01-19 04:00:00,12449.66,Net Banking,Shipped
20438,3357,2022-01-19 05:00:00,6529.86,UPI,Shipped
20439,4816,2022-01-19 06:00:00,9688.57,COD,Delivered
20440,941,2022-01-19 07:00:00,14312.87,UPI,Delivered
20441,3449,2022-01-19 08:00:00,12626.44,UPI,Shipped
20442,4052,2022-01-19 09:00:00,6504.81,Net Banking,Cancelled
20443,4980,2022-01-19 10:00:00,9741.81,Net Banking,Cancelled
20444,221,2022-01-19 11:00:00,2820.65,COD,Delivered
20445,2817,2022-01-19 12:00:00,8495.73,UPI,Delivered
20446,4285,2022-01-19 13:00:00,14723.66,Net Banking,Pending
20447,2795,2022-01-19 14:00:00,7871.06,UPI,Cancelled
20448,3515,2022-01-19 15:00:00,13929.05,COD,Shipped
20449,3960,2022-01-19 16:00:00,6228.56,Credit Card,Cancelled
20450,3578,2022-01-19 17:00:00,14982.9,Credit Card,Shipped
20451,3713,2022-01-19 18:00:00,8772.46,Credit Card,Pending
20452,1433,2022-01-19 19:00:00,825.58,Credit Card,Delivered
20453,443,2022-01-19 20:00:00,8883.97,Credit Card,Shipped
20454,1837,2022-01-19 21:00:00,4263.68,Net Banking,Delivered
20455,4104,2022-01-19 22:00:00,680.72,COD,Shipped
20456,2723,2022-01-19 23:00:00,12348.63,Credit Card,Delivered
20457,1867,2022-01-20 00:00:00,4280.8,Net Banking,Delivered
20458,4510,2022-01-20 01:00:00,11988.92,COD,Cancelled
20459,3631,2022-01-20 02:00:00,4465.62,Net Banking,Shipped
20460,2704,2022-01-20 03:00:00,3076.03,COD,Shipped
20461,1604,2022-01-20 04:00:00,14614.25,Net Banking,Pending
20462,3197,2022-01-20 05:00:00,5552.35,Credit Card,Cancelled
20463,2036,2022-01-20 06:00:00,9100.37,COD,Cancelled
20464,2902,2022-01-20 07:00:00,9227.73,COD,Pending
20465,1861,2022-01-20 08:00:00,8495.01,Credit Card,Delivered
20466,4918,2022-01-20 09:00:00,13737.5,COD,Delivered
20467,3837,2022-01-20 10:00:00,10181.73,COD,Cancelled
20468,739,2022-01-20 11:00:00,6175.25,UPI,Delivered
20469,3364,2022-01-20 12:00:00,12963.23,Net Banking,Shipped
20470,4448,2022-01-20 13:00:00,2879.73,COD,Shipped
20471,3379,2022-01-20 14:00:00,8254.7,COD,Cancelled
20472,2040,2022-01-20 15:00:00,14268.15,Net Banking,Cancelled
20473,4807,2022-01-20 16:00:00,9455.88,UPI,Shipped
20474,433,2022-01-20 17:00:00,12291.13,Net Banking,Cancelled
20475,1267,2022-01-20 18:00:00,9872.7,Net Banking,Delivered
20476,689,2022-01-20 19:00:00,12622.69,UPI,Shipped
20477,4624,2022-01-20 20:00:00,14178.42,UPI,Pending
20478,3228,2022-01-20 21:00:00,4239.24,Net Banking,Cancelled
20479,2254,2022-01-20 22:00:00,2710.98,Net Banking,Delivered
20480,2697,2022-01-20 23:00:00,7363.06,COD,Cancelled
20481,3402,2022-01-21 00:00:00,10587.56,Credit Card,Delivered
20482,4449,2022-01-21 01:00:00,3562.43,Credit Card,Cancelled
20483,1718,2022-01-21 02:00:00,260.7,Credit Card,Shipped
20484,4592,2022-01-21 03:00:00,5275.44,COD,Cancelled
20485,4914,2022-01-21 04:00:00,14539.12,COD,Pending
20486,726,2022-01-21 05:00:00,10485.52,Net Banking,Shipped
20487,1709,2022-01-21 06:00:00,6139.62,Credit Card,Delivered
20488,3164,2022-01-21 07:00:00,3050.13,Net Banking,Cancelled
20489,3724,2022-01-21 08:00:00,5470.13,Credit Card,Delivered
20490,4256,2022-01-21 09:00:00,2713.62,Credit Card,Delivered
20491,2869,2022-01-21 10:00:00,1773.33,COD,Shipped
20492,4887,2022-01-21 11:00:00,13619.79,Credit Card,Pending
20493,3962,2022-01-21 12:00:00,14965.23,Credit Card,Pending
20494,4124,2022-01-21 13:00:00,2628.89,Credit Card,Pending
20495,1982,2022-01-21 14:00:00,1006.93,Net Banking,Delivered
20496,4118,2022-01-21 15:00:00,5080.02,Net Banking,Shipped
20497,4404,2022-01-21 16:00:00,7032.56,UPI,Shipped
20498,4953,2022-01-21 17:00:00,3231.35,COD,Shipped
20499,2720,2022-01-21 18:00:00,4661.09,UPI,Pending
20500,2598,2022-01-21 19:00:00,3172.89,COD,Pending
20501,2878,2022-01-21 20:00:00,11659.06,COD,Pending
20502,1274,2022-01-21 21:00:00,10746.15,Net Banking,Shipped
20503,2753,2022-01-21 22:00:00,9597.28,Credit Card,Pending
20504,4712,2022-01-21 23:00:00,5930.82,Net Banking,Shipped
20505,3699,2022-01-22 00:00:00,13653.81,Credit Card,Pending
20506,3421,2022-01-22 01:00:00,14549.08,COD,Shipped
20507,3939,2022-01-22 02:00:00,2769.86,UPI,Shipped
20508,2446,2022-01-22 03:00:00,3500.59,UPI,Pending
20509,1628,2022-01-22 04:00:00,7979.34,COD,Pending
20510,4183,2022-01-22 05:00:00,1550.51,Credit Card,Shipped
20511,1867,2022-01-22 06:00:00,6659.44,Net Banking,Pending
20512,4685,2022-01-22 07:00:00,8810.51,Net Banking,Cancelled
20513,2616,2022-01-22 08:00:00,7926.69,Net Banking,Shipped
20514,4097,2022-01-22 09:00:00,5097.45,Net Banking,Pending
20515,1096,2022-01-22 10:00:00,8228.2,UPI,Cancelled
20516,1756,2022-01-22 11:00:00,14390.25,UPI,Pending
20517,2040,2022-01-22 12:00:00,3249.06,Credit Card,Shipped
20518,3758,2022-01-22 13:00:00,9891.5,Credit Card,Shipped
20519,533,2022-01-22 14:00:00,842.27,COD,Shipped
20520,3203,2022-01-22 15:00:00,1182.96,Net Banking,Shipped
20521,2269,2022-01-22 16:00:00,8367.06,UPI,Delivered
20522,4172,2022-01-22 17:00:00,1753.1,Net Banking,Pending
20523,4477,2022-01-22 18:00:00,530.73,UPI,Cancelled
20524,942,2022-01-22 19:00:00,2738.39,Net Banking,Cancelled
20525,3,2022-01-22 20:00:00,8559.77,COD,Pending
20526,3968,2022-01-22 21:00:00,10609.45,Credit Card,Delivered
20527,2523,2022-01-22 22:00:00,3196.68,Net Banking,Shipped
20528,540,2022-01-22 23:00:00,10090.24,UPI,Delivered
20529,722,2022-01-23 00:00:00,2900.65,Net Banking,Delivered
20530,362,2022-01-23 01:00:00,9279.17,COD,Shipped
20531,4751,2022-01-23 02:00:00,6297,UPI,Delivered
20532,1210,2022-01-23 03:00:00,9876.23,Net Banking,Cancelled
20533,2031,2022-01-23 04:00:00,14926.78,Credit Card,Shipped
20534,4127,2022-01-23 05:00:00,14079.69,COD,Cancelled
20535,2710,2022-01-23 06:00:00,263.37,Net Banking,Shipped
20536,483,2022-01-23 07:00:00,13304.49,UPI,Delivered
20537,4073,2022-01-23 08:00:00,1184.06,Credit Card,Pending
20538,118,2022-01-23 09:00:00,14305.09,Credit Card,Delivered
20539,156,2022-01-23 10:00:00,4371.02,COD,Shipped
20540,606,2022-01-23 11:00:00,5854.12,UPI,Delivered
20541,929,2022-01-23 12:00:00,1556.25,COD,Shipped
20542,3881,2022-01-23 13:00:00,1861.64,Credit Card,Shipped
20543,357,2022-01-23 14:00:00,10955.76,UPI,Shipped
20544,1268,2022-01-23 15:00:00,14176.12,Credit Card,Cancelled
20545,4756,2022-01-23 16:00:00,9239.08,UPI,Delivered
20546,2110,2022-01-23 17:00:00,10794.58,COD,Shipped
20547,1788,2022-01-23 18:00:00,11477.15,UPI,Delivered
20548,2016,2022-01-23 19:00:00,4089.65,Credit Card,Shipped
20549,3490,2022-01-23 20:00:00,869.4,COD,Pending
20550,1502,2022-01-23 21:00:00,227.72,Credit Card,Shipped
20551,1939,2022-01-23 22:00:00,5389.61,Net Banking,Pending
20552,1043,2022-01-23 23:00:00,3773.67,Net Banking,Pending
20553,2143,2022-01-24 00:00:00,1122.3,COD,Delivered
20554,2949,2022-01-24 01:00:00,2857.02,Credit Card,Cancelled
20555,2393,2022-01-24 02:00:00,2042.58,UPI,Shipped
20556,3075,2022-01-24 03:00:00,13740.2,Credit Card,Pending
20557,210,2022-01-24 04:00:00,2275.95,COD,Cancelled
20558,2457,2022-01-24 05:00:00,8157.2,COD,Pending
20559,158,2022-01-24 06:00:00,8977.97,COD,Delivered
20560,1599,2022-01-24 07:00:00,8243.64,Credit Card,Pending
20561,156,2022-01-24 08:00:00,1666.04,Credit Card,Shipped
20562,3504,2022-01-24 09:00:00,4918.22,UPI,Shipped
20563,4306,2022-01-24 10:00:00,958.8,COD,Cancelled
20564,1919,2022-01-24 11:00:00,6055.91,Net Banking,Pending
20565,2696,2022-01-24 12:00:00,2991.26,UPI,Pending
20566,491,2022-01-24 13:00:00,8512.16,UPI,Cancelled
20567,3443,2022-01-24 14:00:00,10453.56,UPI,Cancelled
20568,3102,2022-01-24 15:00:00,8075.37,Net Banking,Delivered
20569,1756,2022-01-24 16:00:00,6626.7,Credit Card,Pending
20570,4857,2022-01-24 17:00:00,5932.53,UPI,Pending
20571,2452,2022-01-24 18:00:00,12657.04,COD,Cancelled
20572,137,2022-01-24 19:00:00,3446.65,Net Banking,Shipped
20573,194,2022-01-24 20:00:00,11066.43,Net Banking,Pending
20574,2438,2022-01-24 21:00:00,11410.74,COD,Shipped
20575,4530,2022-01-24 22:00:00,6404.16,Credit Card,Pending
20576,2375,2022-01-24 23:00:00,4600.05,UPI,Shipped
20577,2719,2022-01-25 00:00:00,7164.01,UPI,Cancelled
20578,415,2022-01-25 01:00:00,1579.57,UPI,Shipped
20579,3622,2022-01-25 02:00:00,879.76,Net Banking,Delivered
20580,3579,2022-01-25 03:00:00,1851.73,Net Banking,Cancelled
20581,4612,2022-01-25 04:00:00,2969.75,Net Banking,Cancelled
20582,2274,2022-01-25 05:00:00,7661.82,Credit Card,Delivered
20583,3746,2022-01-25 06:00:00,12767.22,Credit Card,Shipped
20584,1207,2022-01-25 07:00:00,3687.51,Credit Card,Cancelled
20585,4921,2022-01-25 08:00:00,14040.4,Net Banking,Pending
20586,172,2022-01-25 09:00:00,14332.64,COD,Pending
20587,1550,2022-01-25 10:00:00,14391.79,Credit Card,Delivered
20588,3886,2022-01-25 11:00:00,12595.93,UPI,Delivered
20589,4274,2022-01-25 12:00:00,5584.61,Net Banking,Shipped
20590,1083,2022-01-25 13:00:00,1275.72,COD,Cancelled
20591,2054,2022-01-25 14:00:00,8618.52,Net Banking,Delivered
20592,52,2022-01-25 15:00:00,8468.49,Credit Card,Delivered
20593,642,2022-01-25 16:00:00,12779.64,COD,Cancelled
20594,4314,2022-01-25 17:00:00,14940.67,Credit Card,Cancelled
20595,3905,2022-01-25 18:00:00,7720.73,COD,Shipped
20596,4678,2022-01-25 19:00:00,5309.02,Credit Card,Cancelled
20597,2223,2022-01-25 20:00:00,2951.35,COD,Shipped
20598,2511,2022-01-25 21:00:00,271.04,COD,Shipped
20599,2316,2022-01-25 22:00:00,7734.88,UPI,Cancelled
20600,3486,2022-01-25 23:00:00,8421.68,UPI,Delivered
20601,1941,2022-01-26 00:00:00,12409.09,Net Banking,Delivered
20602,4625,2022-01-26 01:00:00,7667.74,COD,Cancelled
20603,3269,2022-01-26 02:00:00,13763.73,Net Banking,Cancelled
20604,244,2022-01-26 03:00:00,9495.64,Net Banking,Pending
20605,2929,2022-01-26 04:00:00,12636.98,COD,Pending
20606,3492,2022-01-26 05:00:00,2394.87,Net Banking,Pending
20607,2456,2022-01-26 06:00:00,12858.97,Net Banking,Shipped
20608,4512,2022-01-26 07:00:00,10192.13,COD,Delivered
20609,1467,2022-01-26 08:00:00,2719.45,UPI,Delivered
20610,814,2022-01-26 09:00:00,3008.5,Credit Card,Delivered
20611,1452,2022-01-26 10:00:00,13912.21,COD,Pending
20612,1658,2022-01-26 11:00:00,676.79,Credit Card,Delivered
20613,549,2022-01-26 12:00:00,7045.52,UPI,Pending
20614,774,2022-01-26 13:00:00,4839.43,Net Banking,Pending
20615,4187,2022-01-26 14:00:00,10043.15,Credit Card,Pending
20616,996,2022-01-26 15:00:00,12626.51,UPI,Cancelled
20617,2432,2022-01-26 16:00:00,5533.6,UPI,Cancelled
20618,29,2022-01-26 17:00:00,6518.15,Credit Card,Cancelled
20619,3879,2022-01-26 18:00:00,14732.38,COD,Shipped
20620,4035,2022-01-26 19:00:00,11801.96,Credit Card,Shipped
20621,4528,2022-01-26 20:00:00,13478.62,COD,Shipped
20622,3863,2022-01-26 21:00:00,6693.68,Credit Card,Pending
20623,220,2022-01-26 22:00:00,3664.33,COD,Cancelled
20624,914,2022-01-26 23:00:00,6295.58,COD,Delivered
20625,1701,2022-01-27 00:00:00,10798.16,UPI,Pending
20626,3416,2022-01-27 01:00:00,1819.57,Net Banking,Shipped
20627,4228,2022-01-27 02:00:00,4202.94,UPI,Shipped
20628,1144,2022-01-27 03:00:00,890.21,COD,Cancelled
20629,2224,2022-01-27 04:00:00,6598.75,Net Banking,Delivered
20630,3504,2022-01-27 05:00:00,12446.2,COD,Pending
20631,4559,2022-01-27 06:00:00,565.02,COD,Delivered
20632,508,2022-01-27 07:00:00,10194.79,Net Banking,Pending
20633,697,2022-01-27 08:00:00,14000.94,UPI,Cancelled
20634,3702,2022-01-27 09:00:00,3706.53,COD,Shipped
20635,4734,2022-01-27 10:00:00,10465.8,Net Banking,Cancelled
20636,2814,2022-01-27 11:00:00,14631.51,COD,Cancelled
20637,2191,2022-01-27 12:00:00,14441.72,Credit Card,Cancelled
20638,1834,2022-01-27 13:00:00,3676.95,UPI,Shipped
20639,3495,2022-01-27 14:00:00,1684.9,Credit Card,Pending
20640,103,2022-01-27 15:00:00,2394.58,UPI,Cancelled
20641,2626,2022-01-27 16:00:00,10590.13,Credit Card,Shipped
20642,3470,2022-01-27 17:00:00,10941.23,Net Banking,Pending
20643,3175,2022-01-27 18:00:00,10178.7,Net Banking,Pending
20644,532,2022-01-27 19:00:00,5173.96,UPI,Pending
20645,2369,2022-01-27 20:00:00,2712.7,Credit Card,Cancelled
20646,1395,2022-01-27 21:00:00,8795.26,Credit Card,Delivered
20647,2787,2022-01-27 22:00:00,7358.47,Credit Card,Pending
20648,2112,2022-01-27 23:00:00,10986.75,UPI,Pending
20649,326,2022-01-28 00:00:00,6732.13,Credit Card,Shipped
20650,1314,2022-01-28 01:00:00,5211.87,UPI,Cancelled
20651,4744,2022-01-28 02:00:00,4543.48,Net Banking,Delivered
20652,1789,2022-01-28 03:00:00,3329.76,Net Banking,Pending
20653,2007,2022-01-28 04:00:00,4133.05,COD,Delivered
20654,4597,2022-01-28 05:00:00,1603.49,Credit Card,Cancelled
20655,4534,2022-01-28 06:00:00,5333.48,Net Banking,Pending
20656,4378,2022-01-28 07:00:00,741.23,COD,Delivered
20657,606,2022-01-28 08:00:00,2958.92,COD,Cancelled
20658,810,2022-01-28 09:00:00,11252.2,Net Banking,Delivered
20659,2853,2022-01-28 10:00:00,5016.94,COD,Delivered
20660,3324,2022-01-28 11:00:00,10089.91,COD,Cancelled
20661,2231,2022-01-28 12:00:00,10809.89,Credit Card,Pending
20662,4983,2022-01-28 13:00:00,8801.54,COD,Delivered
20663,1867,2022-01-28 14:00:00,14388.73,UPI,Delivered
20664,1316,2022-01-28 15:00:00,517.31,COD,Shipped
20665,335,2022-01-28 16:00:00,11132.06,UPI,Shipped
20666,3950,2022-01-28 17:00:00,14390.04,Net Banking,Shipped
20667,928,2022-01-28 18:00:00,12961.62,COD,Pending
20668,2067,2022-01-28 19:00:00,2684.81,UPI,Cancelled
20669,2799,2022-01-28 20:00:00,5036.94,Net Banking,Cancelled
20670,1162,2022-01-28 21:00:00,2752.29,Credit Card,Cancelled
20671,737,2022-01-28 22:00:00,9099.36,Credit Card,Delivered
20672,667,2022-01-28 23:00:00,10740.38,Net Banking,Pending
20673,3508,2022-01-29 00:00:00,4892.69,Credit Card,Delivered
20674,56,2022-01-29 01:00:00,8184.7,Net Banking,Cancelled
20675,300,2022-01-29 02:00:00,10425.62,Credit Card,Cancelled
20676,3941,2022-01-29 03:00:00,6435.83,COD,Cancelled
20677,564,2022-01-29 04:00:00,12839.43,UPI,Cancelled
20678,3330,2022-01-29 05:00:00,11618.94,Credit Card,Delivered
20679,2928,2022-01-29 06:00:00,1157.05,Net Banking,Shipped
20680,45,2022-01-29 07:00:00,9392.65,Credit Card,Delivered
20681,4402,2022-01-29 08:00:00,3682.82,Credit Card,Shipped
20682,686,2022-01-29 09:00:00,8451.27,Credit Card,Shipped
20683,4604,2022-01-29 10:00:00,14361.95,COD,Delivered
20684,4303,2022-01-29 11:00:00,13210.12,Net Banking,Shipped
20685,4007,2022-01-29 12:00:00,6186.84,Net Banking,Pending
20686,944,2022-01-29 13:00:00,4514.41,Credit Card,Shipped
20687,2374,2022-01-29 14:00:00,3669.21,UPI,Cancelled
20688,2394,2022-01-29 15:00:00,8081.22,COD,Pending
20689,496,2022-01-29 16:00:00,1890.88,Credit Card,Delivered
20690,1940,2022-01-29 17:00:00,8329.27,Net Banking,Cancelled
20691,3167,2022-01-29 18:00:00,219.74,UPI,Delivered
20692,2708,2022-01-29 19:00:00,4992.97,Credit Card,Cancelled
20693,4020,2022-01-29 20:00:00,3455.03,Credit Card,Delivered
20694,731,2022-01-29 21:00:00,14574.04,Net Banking,Shipped
20695,635,2022-01-29 22:00:00,10963.19,Credit Card,Shipped
20696,2550,2022-01-29 23:00:00,5374.87,Net Banking,Cancelled
20697,4306,2022-01-30 00:00:00,1574.11,COD,Delivered
20698,340,2022-01-30 01:00:00,7848.65,Net Banking,Cancelled
20699,2567,2022-01-30 02:00:00,3359.03,Credit Card,Delivered
20700,4937,2022-01-30 03:00:00,8139.16,UPI,Pending
20701,2831,2022-01-30 04:00:00,12563.36,COD,Cancelled
20702,1236,2022-01-30 05:00:00,9313.73,Credit Card,Shipped
20703,3768,2022-01-30 06:00:00,9580.07,COD,Shipped
20704,4199,2022-01-30 07:00:00,8207.25,COD,Delivered
20705,1809,2022-01-30 08:00:00,13923.53,Credit Card,Pending
20706,1127,2022-01-30 09:00:00,13992.16,UPI,Shipped
20707,1313,2022-01-30 10:00:00,7788.3,Net Banking,Shipped
20708,299,2022-01-30 11:00:00,4725.24,UPI,Delivered
20709,2160,2022-01-30 12:00:00,7001.89,COD,Pending
20710,4354,2022-01-30 13:00:00,2961.06,COD,Delivered
20711,3904,2022-01-30 14:00:00,9617.9,COD,Pending
20712,139,2022-01-30 15:00:00,7601.37,COD,Pending
20713,3359,2022-01-30 16:00:00,1728.85,Credit Card,Cancelled
20714,4654,2022-01-30 17:00:00,3125.19,Net Banking,Shipped
20715,1954,2022-01-30 18:00:00,7298.55,COD,Cancelled
20716,3033,2022-01-30 19:00:00,13336.32,COD,Cancelled
20717,4335,2022-01-30 20:00:00,8582.58,Net Banking,Cancelled
20718,3744,2022-01-30 21:00:00,10286.72,COD,Delivered
20719,637,2022-01-30 22:00:00,5217.62,Net Banking,Cancelled
20720,3075,2022-01-30 23:00:00,8656.89,COD,Shipped
20721,3953,2022-01-31 00:00:00,6821.22,Credit Card,Delivered
20722,4444,2022-01-31 01:00:00,9955.12,COD,Cancelled
20723,3231,2022-01-31 02:00:00,948.52,UPI,Shipped
20724,3778,2022-01-31 03:00:00,7500.84,Net Banking,Pending
20725,787,2022-01-31 04:00:00,4580.69,Net Banking,Cancelled
20726,2995,2022-01-31 05:00:00,5027.54,Net Banking,Shipped
20727,1439,2022-01-31 06:00:00,14421.58,COD,Delivered
20728,3866,2022-01-31 07:00:00,2903.88,COD,Cancelled
20729,2164,2022-01-31 08:00:00,4806.43,COD,Pending
20730,155,2022-01-31 09:00:00,7746.41,COD,Shipped
20731,332,2022-01-31 10:00:00,12972.8,COD,Shipped
20732,425,2022-01-31 11:00:00,6366.72,Credit Card,Cancelled
20733,4459,2022-01-31 12:00:00,11209.21,UPI,Cancelled
20734,728,2022-01-31 13:00:00,12874.34,Credit Card,Cancelled
20735,3208,2022-01-31 14:00:00,4788.24,Net Banking,Delivered
20736,1848,2022-01-31 15:00:00,6012.7,COD,Delivered
20737,1967,2022-01-31 16:00:00,5477.03,Credit Card,Pending
20738,2323,2022-01-31 17:00:00,12526.27,COD,Cancelled
20739,4035,2022-01-31 18:00:00,856.33,Credit Card,Pending
20740,4586,2022-01-31 19:00:00,4764.63,Net Banking,Shipped
20741,1518,2022-01-31 20:00:00,10255.25,COD,Pending
20742,2677,2022-01-31 21:00:00,8568.56,Credit Card,Delivered
20743,1636,2022-01-31 22:00:00,6657.08,Credit Card,Delivered
20744,1541,2022-01-31 23:00:00,8191.23,Net Banking,Shipped
20745,4743,2022-02-01 00:00:00,3124.25,Credit Card,Cancelled
20746,2558,2022-02-01 01:00:00,6574.61,Net Banking,Cancelled
20747,1931,2022-02-01 02:00:00,7625.2,Net Banking,Shipped
20748,4356,2022-02-01 03:00:00,13537.6,COD,Shipped
20749,3443,2022-02-01 04:00:00,4060.36,UPI,Delivered
20750,3477,2022-02-01 05:00:00,13043.86,Credit Card,Shipped
20751,4618,2022-02-01 06:00:00,9734.77,Net Banking,Shipped
20752,3027,2022-02-01 07:00:00,501.04,Net Banking,Delivered
20753,3306,2022-02-01 08:00:00,10924.54,Credit Card,Delivered
20754,2870,2022-02-01 09:00:00,726.17,UPI,Cancelled
20755,2347,2022-02-01 10:00:00,14961.24,Net Banking,Pending
20756,455,2022-02-01 11:00:00,13115.02,COD,Cancelled
20757,2449,2022-02-01 12:00:00,4600.69,COD,Shipped
20758,1713,2022-02-01 13:00:00,4009.69,Credit Card,Shipped
20759,2585,2022-02-01 14:00:00,5845.33,COD,Cancelled
20760,3157,2022-02-01 15:00:00,5471.27,UPI,Delivered
20761,1258,2022-02-01 16:00:00,5710.6,UPI,Pending
20762,1342,2022-02-01 17:00:00,4910.49,Net Banking,Cancelled
20763,1357,2022-02-01 18:00:00,9392.77,UPI,Shipped
20764,1445,2022-02-01 19:00:00,2631.1,Net Banking,Delivered
20765,2568,2022-02-01 20:00:00,12720.52,UPI,Cancelled
20766,1566,2022-02-01 21:00:00,12223.56,Net Banking,Cancelled
20767,4530,2022-02-01 22:00:00,7251.95,Credit Card,Shipped
20768,4537,2022-02-01 23:00:00,12820.4,COD,Shipped
20769,2831,2022-02-02 00:00:00,3857.75,Net Banking,Cancelled
20770,1743,2022-02-02 01:00:00,459.97,Credit Card,Cancelled
20771,1532,2022-02-02 02:00:00,9364.28,Net Banking,Delivered
20772,4129,2022-02-02 03:00:00,6977.06,UPI,Pending
20773,2589,2022-02-02 04:00:00,8594.04,COD,Pending
20774,2058,2022-02-02 05:00:00,13510.22,Net Banking,Delivered
20775,1320,2022-02-02 06:00:00,14554.9,UPI,Pending
20776,2120,2022-02-02 07:00:00,9589.91,UPI,Shipped
20777,3296,2022-02-02 08:00:00,11508.02,UPI,Delivered
20778,3842,2022-02-02 09:00:00,1440.36,UPI,Pending
20779,4453,2022-02-02 10:00:00,2578.59,Net Banking,Delivered
20780,697,2022-02-02 11:00:00,11051.43,Credit Card,Pending
20781,3850,2022-02-02 12:00:00,6584.21,COD,Shipped
20782,1476,2022-02-02 13:00:00,6800.29,UPI,Cancelled
20783,3436,2022-02-02 14:00:00,4767.39,COD,Cancelled
20784,1808,2022-02-02 15:00:00,9188.87,Net Banking,Shipped
20785,2714,2022-02-02 16:00:00,2940.44,Net Banking,Delivered
20786,1606,2022-02-02 17:00:00,9478.36,UPI,Shipped
20787,3991,2022-02-02 18:00:00,2772.22,Net Banking,Cancelled
20788,2909,2022-02-02 19:00:00,1144.63,Credit Card,Delivered
20789,868,2022-02-02 20:00:00,5089.29,Net Banking,Shipped
20790,3623,2022-02-02 21:00:00,3620.88,COD,Pending
